name,BCELoss,IsotonicBCE,Focal Loss,IsotonicFocal,Dice++Loss
3H7,0.89705527,0.9611651,0.7615458,0.52272725,0.9079406
4N8,0.7957064,0.31578952,0.05862869,0.036144577,0.01409373
b54,0.85443467,0.31578952,0.074202895,0.036144577,0.030125529
b70,0.8951179,0.88372093,0.85230756,0.52272725,0.8211037
b81,0.8950613,0.88372093,0.85654914,0.52272725,0.8235038
1VB,0.8924506,0.86538464,0.97192943,0.9535865,0.8899871
3A6,0.89629185,0.91818184,0.97493684,0.9535865,0.88636774
2D2,0.8962543,0.91818184,0.97457314,0.9535865,0.8856972
1JI,0.89616215,0.91818184,0.9747713,0.9535865,0.8855793
6er,0.8961799,0.91818184,0.86942124,0.52272725,0.89220333
6er,0.89672965,0.91818184,0.86508214,0.52272725,0.8928389
6ER,0.8961799,0.91818184,0.86942124,0.52272725,0.89220333
6ER,0.8962688,0.91818184,0.920282,0.7586207,0.8819585
5FR,0.89465994,0.88372093,0.97150683,0.9535865,0.8837496
5FR,0.8937604,0.8783433,0.96683514,0.9535865,0.8728647
n00,0.8782409,0.40298507,0.40994516,0.3432836,0.77058417
n01,0.0175142,0.035714287,0.146567,0.13513513,0.011368449
n02,0.49978724,0.075630255,0.15468974,0.13513513,0.11893763
n02,0.8975708,0.9611651,0.3375772,0.3432836,0.6258283
n06,0.12638392,0.075630255,0.06976057,0.036144577,0.015379944
b05,0.89297044,0.86538464,0.96632206,0.9535865,0.8593618
b21,0.89452875,0.88372093,0.94057643,0.8115942,0.87795
n54,0.89091223,0.77319586,0.5397462,0.5,0.8123012
n55,0.7154712,0.075630255,0.34355557,0.3432836,0.1431049
n55,0.002664082,0.027272727,0.068376526,0.036144577,0.0069906716
n56,0.85219985,0.31578952,0.56014276,0.5,0.6933465
n69,0.012782773,0.035714287,0.10442213,0.0625,0.0047053164
n6e,0.018807221,0.035714287,0.071908176,0.036144577,0.013116628
n70,0.8932005,0.86538464,0.46606028,0.3432836,0.6328861
n7b,0.8767039,0.40298507,0.18958606,0.2682927,0.74071753
n7c,0.8214025,0.31578952,0.2356189,0.3432836,0.07514564
n92,0.64210886,0.075630255,0.17923601,0.2682927,0.016987985
n99,0.78587997,0.31578952,0.43806782,0.3432836,0.73839945
n9e,0.7646992,0.075630255,0.1867944,0.2682927,0.050559953
n9e,0.81782943,0.31578952,0.6753421,0.52272725,0.80241627
n9f,0.06676311,0.075630255,0.0880375,0.0625,0.08161549
nac,0.8976589,0.9611651,0.40582064,0.3432836,0.72088873
2vm,0.8970491,0.9611651,0.975809,0.9535865,0.8835953
2vm,0.8970475,0.9611651,0.9749785,0.9535865,0.8841673
2W9,0.89639837,0.91818184,0.9771425,0.983871,0.8936179
2W9,0.8962574,0.91818184,0.97752553,0.983871,0.89516336
2WN,0.8943585,0.88372093,0.9785709,1.0,0.9091793
2VM,0.8968111,0.91818184,0.9764079,0.983871,0.9047317
2VM,0.8959262,0.91818184,0.9769026,0.983871,0.9031642
3C5,0.8959637,0.91818184,0.9722916,0.9535865,0.8867381
3n7,0.8992985,0.9611651,0.9645085,0.9,0.89424956
3n7,0.9001114,0.9611651,0.824506,0.52272725,0.77844137
3C5,0.8942572,0.88372093,0.97392374,0.9535865,0.8822297
2QK,0.8978881,0.9611651,0.9746689,0.9535865,0.8797858
6ik,0.022325763,0.05882353,0.17296222,0.2682927,0.0421428
3hz,0.89574593,0.88372093,0.18714729,0.2682927,0.8714502
3hz,0.86037004,0.31578952,0.11176625,0.11111111,0.7272923
6fs,0.51025796,0.075630255,0.15442848,0.13513513,0.0031269852
4oc,0.8687372,0.40298507,0.109532,0.11111111,0.776331
5j7,0.8915731,0.77319586,0.07999061,0.036144577,0.08536922
3e8,0.89132255,0.77319586,0.85229546,0.52272725,0.8849342
5j7,0.89680874,0.91818184,0.07660446,0.036144577,0.02938908
2zp,0.891535,0.77319586,0.16315864,0.1597506,0.81716704
6f7,0.89121646,0.77319586,0.6501649,0.5,0.83440083
4h0,0.8851315,0.5,0.16736507,0.2682927,0.017184608
2fr,0.8926447,0.86538464,0.21392664,0.2682927,0.8270163
1mr,0.8348032,0.31578952,0.08241519,0.036144577,0.011837515
1mr,0.84904826,0.31578952,0.07652933,0.036144577,0.019528188
3uz,0.88102025,0.40298507,0.08356003,0.036144577,0.032715596
3uz,0.88535684,0.5,0.17164892,0.2682927,0.09547861
6dz,0.89415544,0.88372093,0.12547822,0.13513513,0.027405009
7ju,0.899613,0.9611651,0.05892884,0.036144577,0.007669499
1p2,0.63926864,0.075630255,0.09927907,0.0625,0.0513557
4rd,0.8929569,0.86538464,0.27233723,0.3432836,0.8309103
7u9,0.86288816,0.33333334,0.11137054,0.11111111,0.007693098
3uz,0.88755405,0.62068963,0.11369793,0.11111111,0.025494866
5df,0.8991916,0.9611651,0.3729556,0.3432836,0.2706194
6b0,0.85679305,0.31578952,0.20447129,0.2682927,0.22730859
5aa,0.8899084,0.77319586,0.106109284,0.076349854,0.05176342
7ua,0.9001946,0.9611651,0.055842962,0.036144577,0.0063281907
3wk,0.8160784,0.31578952,0.0958981,0.0625,0.050346844
7ua,0.8476053,0.31578952,0.0961681,0.0625,0.056086205
6ek,0.7258635,0.075630255,0.06308632,0.036144577,0.013658904
6qb,0.8668111,0.40298507,0.16508605,0.21045388,0.70787656
6qb,0.8914164,0.77319586,0.08912491,0.0625,0.006360306
4kv,0.8957908,0.88372093,0.09359405,0.0625,0.020158557
6qf,0.88953304,0.77319586,0.06348539,0.036144577,0.035037898
6qb,0.8967106,0.91818184,0.08933815,0.0625,0.0067296186
3uy,0.8974698,0.9611651,0.14069496,0.13513513,0.07569681
2r2,0.8474669,0.31578952,0.28484252,0.3432836,0.84534717
4ni,0.82444316,0.31578952,0.08468238,0.0625,0.008000171
6p4,0.8276672,0.31578952,0.16569841,0.226563,0.28229105
4wf,0.84807634,0.31578952,0.08752274,0.0625,0.18803367
4wf,0.82800865,0.31578952,0.10368076,0.0625,0.1246655
1dz,0.8958287,0.91818184,0.16929734,0.2682927,0.019811746
7u9,0.70865107,0.075630255,0.12809935,0.13513513,0.006200698
6ve,0.89378107,0.88372093,0.23017065,0.3432836,0.8405049
4wf,0.84775543,0.31578952,0.08724362,0.0625,0.18777823
2vx,0.7066335,0.075630255,0.11602379,0.11111111,0.03252012
7ub,0.8847851,0.5,0.07753583,0.036144577,0.08830215
6ej,0.7167386,0.075630255,0.14232849,0.13513513,0.017465644
7lj,0.82051355,0.31578952,0.10219822,0.0625,0.12410839
7lj,0.8897257,0.77319586,0.36314133,0.3432836,0.80738014
7lj,0.8250941,0.31578952,0.102722734,0.0625,0.13344596
7lj,0.85035807,0.31578952,0.09429852,0.0625,0.17972526
4i9,0.8916616,0.77319586,0.23549323,0.3432836,0.82255733
1MF,0.8771476,0.40298507,0.09259257,0.0625,0.5033409
3C6,0.89591146,0.91818184,0.9503395,0.8333333,0.89418393
5I4,0.8871067,0.62068963,0.1728185,0.2682927,0.027222252
6CB,0.89758116,0.9611651,0.396139,0.3432836,0.89120775
b5d,0.8954876,0.88372093,0.5311082,0.47058824,0.8911619
b9e,0.8942016,0.88372093,0.9782316,1.0,0.90229094
bab,0.89443356,0.88372093,0.978111,1.0,0.9022045
5lx,0.89458734,0.88372093,0.54329723,0.5,0.81131494
2k6,0.009557715,0.035714287,0.6373508,0.5,0.0024453783
5ha,0.00081701047,0.027272727,0.11496859,0.11111111,0.0036227182
5hb,0.001054353,0.027272727,0.12662025,0.13513513,0.0046317247
6e5,0.89177823,0.77319586,0.31076914,0.3432836,0.20455714
4ef,0.008234233,0.035714287,0.28498432,0.3432836,0.0024489325
3cb,0.0015213006,0.027272727,0.33944142,0.3432836,0.0037246696
4ru,0.017181186,0.035714287,0.21429029,0.2682927,0.0023927165
2cb,0.0018164737,0.027272727,0.4344344,0.3432836,0.0038285116
2cb,0.0019329378,0.027272727,0.07883281,0.036144577,0.0029737232
6e7,0.8911749,0.77319586,0.2956711,0.3432836,0.20642133
1lf,0.005436118,0.035714287,0.61922467,0.5,0.0028977534
2g7,0.0016146579,0.027272727,0.34033427,0.3432836,0.0036788827
2lk,0.015595759,0.035714287,0.72118664,0.52272725,0.0025089667
4gk,0.005174607,0.035714287,0.24816416,0.3432836,0.0024734652
2g7,0.0016064232,0.027272727,0.33152354,0.3432836,0.0036491668
4ee,0.0059214653,0.035714287,0.28927663,0.3432836,0.0027323137
4ex,0.04258292,0.05882353,0.20222904,0.2682927,0.0023736581
6dr,0.04187406,0.05882353,0.7343242,0.52272725,0.0029223366
2fr,0.0016442992,0.027272727,0.37210643,0.3432836,0.0037560528
2mj,0.0027183802,0.027272727,0.21451914,0.2682927,0.0027903176
3cw,0.0013703547,0.027272727,0.2616383,0.3432836,0.0038430986
4i9,0.0015129729,0.027272727,0.38253686,0.3432836,0.003514747
5l8,0.0006930131,0.0,0.43793535,0.3432836,0.0023904708
5l8,0.00093221315,0.027272727,0.4439822,0.3432836,0.0024080535
1cb,0.8931842,0.86538464,0.118947245,0.11111111,0.0075662984
4i9,0.0015352733,0.027272727,0.3609392,0.3432836,0.0034762314
2if,0.3079818,0.075630255,0.21842021,0.28385264,0.002722483
2f7,0.8948965,0.88372093,0.9420147,0.8115942,0.015938496
3if,0.8748879,0.40298507,0.009605795,,0.010088724
2f4,0.8541985,0.31578952,0.20682111,0.2682927,0.006013518
6a9,0.8956361,0.88372093,0.5596179,0.5,0.8884482
4b2,0.85231227,0.31578952,0.082015306,0.036144577,0.22252347
1zh,0.8715961,0.40298507,0.09158379,0.0625,0.50653356
4gg,0.89210474,0.77319586,0.5669458,0.5,0.08455094
6EN,0.89434814,0.88372093,0.89505965,0.68421054,0.88113374
2w9,0.0006448713,0.0,0.042165585,0.036144577,0.022318844
4o2,0.84479004,0.31578952,0.17822926,0.2682927,0.6644016
5yl,0.052538943,0.05882353,0.11602016,0.11111111,0.5119109
6fi,0.8730628,0.40298507,0.28101993,0.3432836,0.2002864
5yl,0.049219303,0.05882353,0.09108598,0.0625,0.2783206
6fj,0.83939,0.31578952,0.21522586,0.2682927,0.057560053
6f7,0.04873217,0.05882353,0.08825051,0.0625,0.15038046
6hx,0.8431372,0.31578952,0.2030077,0.2682927,0.7112936
5lp,0.7746799,0.272093,0.13110773,0.13513513,0.5340042
6h9,0.2684281,0.075630255,0.11192153,0.11111111,0.712248
1z2,0.0026665942,0.027272727,0.078698955,0.036144577,0.41714403
5yl,0.056322366,0.075630255,0.11914055,0.11111111,0.51385695
6fj,0.8303004,0.31578952,0.28437927,0.3432836,0.06733894
5xa,0.2507457,0.075630255,0.09527089,0.0625,0.10167117
4o2,0.8684915,0.40298507,0.121460974,0.11111111,0.22301279
6ag,0.16391996,0.075630255,0.1624934,0.14225027,0.594376
5xa,0.8339304,0.31578952,0.15209776,0.13513513,0.79987663
6gf,0.7915396,0.31578952,0.17550418,0.2682927,0.7994808
5xi,0.04581552,0.05882353,0.0932073,0.0625,0.28625432
5jc,0.84622633,0.31578952,0.11088521,0.11111111,0.7518448
5os,0.8331241,0.31578952,0.18303798,0.2682927,0.7174076
6nn,0.48038706,0.075630255,0.15464489,0.13513513,0.65500003
3ut,0.28040624,0.075630255,0.106300645,0.07997325,0.4515829
2fx,0.85833085,0.31578952,0.07306566,0.036144577,0.0030171545
3dx,0.4431192,0.075630255,0.18484348,0.2682927,0.0025908165
3dx,0.0074986615,0.035714287,0.07365009,0.036144577,0.0024159064
3uk,0.81810516,0.31578952,0.3954775,0.3432836,0.008911926
5tg,0.89535147,0.88372093,0.60784906,0.5,0.008717349
3ek,0.8522879,0.31578952,0.2235256,0.3432836,0.0030241953
4k4,0.5610658,0.075630255,0.060482632,0.036144577,0.0031436938
4k4,0.6360805,0.075630255,0.064180784,0.036144577,0.0031276275
3rs,0.19402716,0.075630255,0.22660801,0.3432836,0.0026574086
6qr,0.8724424,0.40298507,0.055816244,0.036144577,0.003132128
b51,0.8320648,0.31578952,0.06857604,0.036144577,0.0030072297
ba1,0.82863045,0.31578952,0.06701845,0.036144577,0.0030056757
1j6,0.04281304,0.05882353,0.17242104,0.2682927,0.0031695839
5l0,0.0013336043,0.027272727,0.016174773,0.0,0.0024388882
5l0,0.0012045291,0.027272727,0.017012162,0.0,0.0024956262
1aw,0.8813664,0.40298507,0.08520824,0.0625,0.16246468
5wc,0.0004028238,0.0,0.02718845,0.0,0.0026825264
6mv,0.0005611596,0.0,0.09710608,0.0625,0.0027994649
5w8,0.00040678383,0.0,0.024255853,0.0,0.002664386
1b7,0.0022323893,0.027272727,0.101273686,0.0625,0.008397593
5n6,0.0010839672,0.027272727,0.031441167,0.036144577,0.002545236
1lv,0.0024473509,0.027272727,0.046688855,0.036144577,0.0025908067
2y8,0.001867134,0.027272727,0.07688643,0.036144577,0.0024976234
1lk,0.0015033466,0.027272727,0.017846983,0.0,0.0024968346
2xe,0.004050121,0.027272727,0.06292013,0.036144577,0.0025353935
1JW,0.0025557165,0.027272727,0.10165305,0.0625,0.0033935483
1JX,0.0023651572,0.027272727,0.1032023,0.0625,0.0033932081
5i4,0.0007519646,0.027272727,0.15016906,0.13513513,0.0027046248
1iw,0.51568264,0.075630255,0.21582326,0.2682927,0.40941277
1lv,0.89781904,0.9611651,0.67295927,0.52272725,0.84147555
1pk,0.8977173,0.9611651,0.5201308,0.47058824,0.8196406
1xa,0.7445479,0.075630255,0.104353055,0.0625,0.37195998
2mg,0.5818883,0.075630255,0.30352566,0.3432836,0.067584604
1xf,0.890599,0.77319586,0.8723224,0.52272725,0.68806
2w7,0.89061147,0.77319586,0.5404108,0.5,0.009999286
5j7,0.17119405,0.075630255,0.39745414,0.3432836,0.033241346
5ni,0.016775593,0.035714287,0.13737532,0.13513513,0.05073921
6m7,0.060052846,0.075630255,0.2577893,0.3432836,0.022848882
3if,0.84045786,0.31578952,0.15294716,0.13513513,0.513316
2lg,0.31020886,0.075630255,0.19742277,0.2682927,0.04334721
2ll,0.85928416,0.31578952,0.60930234,0.5,0.1731236
1ct,0.8730874,0.40298507,0.25058445,0.3432836,0.7816318
1qi,0.5779037,0.075630255,0.45604122,0.3432836,0.19248681
2ll,0.8088934,0.31578952,0.31756917,0.3432836,0.07821137
2n2,0.8893238,0.77319586,0.7554265,0.52272725,0.04230405
1s2,0.8979235,0.9611651,0.66794217,0.52272725,0.8414939
5vi,0.0015251522,0.027272727,0.022658696,0.0,0.0033562463
4eo,0.00068981235,0.0,0.036857795,0.036144577,0.002701396
3ag,0.00065635284,0.0,0.017713867,0.0,0.0026430425
5or,0.00064785656,0.0,0.06725514,0.036144577,0.0026782763
6gu,0.00056607206,0.0,0.047060147,0.036144577,0.002760624
1e1,0.00090637273,0.027272727,0.026753843,0.0,0.0026461468
4u4,0.00041936053,0.0,0.025420697,0.0,0.0027649833
1e1,0.00091245206,0.027272727,0.024656272,0.0,0.0026476623
4n6,0.0004793475,0.0,0.048629593,0.036144577,0.003473796
3bw,0.0007799827,0.027272727,0.013793943,0.0,0.0025137796
6gu,0.0037940883,0.027272727,0.03148164,0.036144577,0.0028617354
5or,0.0006528734,0.0,0.07134841,0.036144577,0.002677454
6gu,0.00061874144,0.0,0.04074572,0.036144577,0.002775271
2c3,0.00050372723,0.0,0.04877998,0.036144577,0.0035263563
2cs,0.0012529906,0.027272727,0.043664906,0.036144577,0.0029684657
5vd,0.3153261,0.075630255,0.019413533,0.0,0.0026697794
1q8,0.0014116713,0.027272727,0.015717579,0.0,0.002534025
1nv,0.00047609047,0.0,0.014425375,0.0,0.0027646455
1b3,0.00090505194,0.027272727,0.029581422,0.0,0.0026456835
5oo,0.00046402807,0.0,0.013718783,0.0,0.0025857869
5lv,0.00047834654,0.0,0.041793976,0.036144577,0.0036048687
1xh,0.00076258054,0.027272727,0.013404869,0.0,0.002493208
2xj,0.00046025895,0.0,0.046887454,0.036144577,0.0035414987
2br,0.0005219066,0.0,0.013954037,0.0,0.0024916667
1js,0.0008702915,0.027272727,0.037723124,0.036144577,0.0026858437
1nv,0.00047912932,0.0,0.014275242,0.0,0.0027640525
4uj,0.000757873,0.027272727,0.013331224,0.0,0.0025052296
1q8,0.0007775553,0.027272727,0.014130596,0.0,0.002518672
5vd,0.14285283,0.075630255,0.02143677,0.0,0.002507243
3e5,0.002028918,0.027272727,0.06964638,0.036144577,0.0026433328
1xh,0.0007735699,0.027272727,0.013624609,0.0,0.0024931345
5ko,0.5155759,0.075630255,0.017114323,0.0,0.0026178404
4uj,0.00076266954,0.027272727,0.012871779,0.0,0.0025006996
3my,0.0007687555,0.027272727,0.10616988,0.07749722,0.0027565474
6ei,0.013992556,0.035714287,0.050971385,0.036144577,0.0031392272
2wt,0.0011698111,0.027272727,0.10155717,0.0625,0.0027955528
3dn,0.0006697161,0.0,0.014914621,0.0,0.0025754878
5vj,0.00051957567,0.0,0.021128586,0.0,0.0025320733
4bc,0.00053279166,0.0,0.03159092,0.036144577,0.0027304864
2xm,0.0005345326,0.0,0.030095777,0.0,0.002687253
4z8,0.0007890761,0.027272727,0.0136716105,0.0,0.002487521
4z8,0.0008018578,0.027272727,0.013670775,0.0,0.002485961
2xn,0.00056205486,0.0,0.025761401,0.0,0.0027819127
5vc,0.10513716,0.075630255,0.020312065,0.0,0.002628547
3dn,0.000728954,0.027272727,0.013234592,0.0,0.002505431
4bc,0.00057886424,0.0,0.048107293,0.036144577,0.0027872836
6ei,0.0071646743,0.035714287,0.058387052,0.036144577,0.003072386
6ei,0.004202132,0.027272727,0.09243256,0.0625,0.0029819626
3bg,0.00044565898,0.0,0.028751753,0.0,0.0032881233
4bc,0.000618803,0.0,0.12683402,0.13513513,0.0029640966
3jy,0.00046636816,0.0,0.036753874,0.036144577,0.003418746
2er,0.0006953868,0.012646468,0.014115948,0.0,0.002578974
5ip,0.00047843615,0.0,0.05101181,0.036144577,0.003481313
5t8,0.00064069027,0.0,0.014151934,0.0,0.003488077
1px,0.00057218573,0.0,0.04182153,0.036144577,0.0027997978
5iz,0.0007358151,0.027272727,0.016938511,0.0,0.00276867
3jy,0.00045822922,0.0,0.04711357,0.036144577,0.0035363333
2c3,0.00052406307,0.0,0.013066265,0.0,0.0025064657
5oq,0.0005098947,0.0,0.01961395,0.0,0.0025158487
6gz,0.0006514355,0.0,0.017018247,0.0,0.002726795
2e9,0.0005301388,0.0,0.01616438,0.0,0.0025047327
6gu,0.0008120757,0.027272727,0.049345374,0.036144577,0.0029746478
2o0,0.0020262308,0.027272727,0.019804968,0.0,0.0037322503
3ag,0.0007795358,0.027272727,0.013454971,0.0,0.0025243943
3up,0.00087084353,0.027272727,0.07800005,0.036144577,0.0027991857
2br,0.0004964884,0.0,0.013231859,0.0,0.002526055
2xj,0.00045831443,0.0,0.046103626,0.036144577,0.0035443928
4k1,0.0004837755,0.0,0.042724207,0.036144577,0.003279954
5vd,0.092693515,0.075630255,0.022029676,0.0,0.0026811515
1nv,0.0004791083,0.0,0.014144113,0.0,0.0027637398
4c2,0.0012733168,0.027272727,0.20616665,0.2682927,0.002992136
3rw,0.0004931502,0.0,0.047815222,0.036144577,0.0031641405
2br,0.0005198848,0.0,0.014287944,0.0,0.00249331
1st,0.0006874101,0.0,0.014605626,0.0,0.002576364
4uj,0.00086257485,0.027272727,0.013966621,0.0,0.0025530534
1xh,0.00063384476,0.0,0.012996912,0.0,0.0024685606
3ub,0.00272157,0.027272727,0.038990326,0.036144577,0.0028277442
1q8,0.000609591,0.0,0.015394167,0.0,0.0025770846
5vd,0.00062127796,0.0,0.0149425855,0.0,0.005764418
4uj,0.0007633858,0.027272727,0.013204487,0.0,0.0025036703
4i3,0.00051219447,0.0,0.038553957,0.036144577,0.002775263
6ei,0.013050133,0.035714287,0.05275632,0.036144577,0.0031427941
4rq,0.000478238,0.0,0.041980825,0.036144577,0.0036022456
1h1,0.0005856209,0.0,0.07140431,0.036144577,0.0029083842
4bc,0.0005346233,0.0,0.04635366,0.036144577,0.0029129358
5dw,0.00045814255,0.0,0.0506253,0.036144577,0.003545777
5ih,0.0021237382,0.027272727,0.024947815,0.0,0.002848399
3bg,0.0004778281,0.0,0.05070213,0.036144577,0.003486607
6ei,0.014464048,0.035714287,0.052452262,0.036144577,0.0031327817
5vc,0.020669904,0.035714287,0.024227882,0.0,0.00254106
5vc,0.00066752505,0.0,0.015266597,0.0,0.0061896625
4gu,0.002132164,0.027272727,0.035365097,0.036144577,0.0029974924
5vc,0.0007505221,0.027272727,0.016558612,0.0,0.0035193812
2fv,0.0015789024,0.027272727,0.07042053,0.036144577,0.0028539083
1xj,0.0005348644,0.0,0.014951629,0.0,0.0025476303
5jq,0.0009393915,0.027272727,0.037679315,0.036144577,0.0026790763
3uo,0.001230997,0.027272727,0.06782836,0.036144577,0.0028000642
4bc,0.0005749426,0.0,0.04411429,0.036144577,0.0027867255
4k0,0.00045678328,0.0,0.047234435,0.036144577,0.0035391485
5vc,0.067246825,0.075630255,0.020346045,0.0,0.002623788
5l2,0.0013204784,0.027272727,0.064344995,0.036144577,0.0038782067
4rq,0.00066209456,0.0,0.059020273,0.036144577,0.003525959
5vc,0.0027582545,0.027272727,0.018899973,0.0,0.0024893284
3uo,0.0009887019,0.027272727,0.080531724,0.036144577,0.0028032535
4bt,0.000556227,0.0,0.020822886,0.0,0.0026135065
5os,0.0006427259,0.0,0.06571745,0.036144577,0.0026735757
3np,0.0027578203,0.027272727,0.016970785,0.0,0.003911244
5my,0.00077354116,0.027272727,0.04104247,0.036144577,0.0032583987
5iz,0.0007628433,0.027272727,0.014414736,0.0,0.002506277
5au,0.00047562143,0.0,0.02579096,0.0,0.002259056
5os,0.0012244147,0.027272727,0.07085871,0.036144577,0.0026901553
5os,0.0011326687,0.027272727,0.076149866,0.036144577,0.0027901758
1yd,0.0006889002,0.0,0.014451601,0.0,0.0025866427
1px,0.00056424696,0.0,0.043276623,0.036144577,0.0027964888
5op,0.0004430837,0.0,0.020399386,0.0,0.0026552128
3jv,0.00043729565,0.0,0.0126015805,0.0,0.002554687
1xw,0.00047715564,0.0,0.054188132,0.036144577,0.0034831082
3d0,0.00059842406,0.0,0.013241219,0.0,0.0025377534
2jd,0.00076444895,0.027272727,0.013299349,0.0,0.0024933019
5t8,0.00068253896,0.0,0.013868584,0.0,0.0047026644
5op,0.00046042434,0.0,0.017000627,0.0,0.0026220942
1px,0.00057876436,0.0,0.043645427,0.036144577,0.0027977459
2ex,0.0006231386,0.0,0.05300678,0.036144577,0.002875615
3jv,0.0004408159,0.0,0.014859831,0.0,0.002431704
5os,0.00063701335,0.0,0.06638998,0.036144577,0.0026739496
1yd,0.00069327897,0.0,0.014275263,0.0,0.0025888605
5v8,0.00048610062,0.0,0.039349787,0.036144577,0.0036142801
1yd,0.0006945245,0.0,0.014504935,0.0,0.0025868067
6qa,0.0005720731,0.0,0.2574017,0.3432836,0.002849896
2c6,0.00071309094,0.027272727,0.09315485,0.0625,0.0028545137
4cf,0.0005340323,0.0,0.073163085,0.036144577,0.0028749218
5ew,0.00073742226,0.027272727,0.060544387,0.036144577,0.0026918652
4ac,0.0019940976,0.027272727,0.02988476,0.0,0.0029226257
3zo,0.00075370935,0.027272727,0.013581096,0.0,0.0024932662
6gu,0.0005792472,0.0,0.05370985,0.036144577,0.0030888107
3zl,0.0004139746,0.0,0.021253321,0.0,0.0027510345
4xh,0.0004404509,0.0,0.023237389,0.0,0.003034615
6oy,0.00092697196,0.027272727,0.011281956,0.0,0.0033178518
3id,0.00038555716,0.0,0.009745069,0.0,0.002472061
6ay,0.0005478786,0.0,0.06262415,0.036144577,0.0037627355
2v2,0.00049262407,0.0,0.02158093,0.0,0.002747272
5xv,0.00064048974,0.0,0.026623897,0.0,0.0027758623
2yd,0.00047772017,0.0,0.015343996,0.0,0.0024166969
6c0,0.001647529,0.027272727,0.014676759,0.0,0.0032919042
2e9,0.00057123916,0.0,0.017904386,0.0,0.0026321758
4y4,0.0013747036,0.027272727,0.017274376,0.0,0.0033117332
6gu,0.0005654411,0.0,0.052786525,0.036144577,0.00308889
6r4,0.00090854685,0.027272727,0.07548729,0.036144577,0.002574839
3zl,0.00047817486,0.0,0.01956703,0.0,0.0028208634
2vt,0.0055925283,0.035714287,0.034752697,0.036144577,0.0032056663
5a1,0.0015120246,0.027272727,0.041668683,0.036144577,0.0031061824
5ui,0.0004423599,0.0,0.046830952,0.036144577,0.0031849202
4hy,0.00047567044,0.0,0.01301249,0.0,0.002598391
3up,0.00081431353,0.027272727,0.07230909,0.036144577,0.0028846338
3rj,0.0005559461,0.0,0.038518794,0.036144577,0.002799855
4cf,0.0006023553,0.0,0.05338658,0.036144577,0.0027884806
4nu,0.0018231346,0.027272727,0.05167831,0.036144577,0.0027941295
2c6,0.00064959296,0.0,0.03831399,0.036144577,0.0026774143
3nr,0.0012628513,0.027272727,0.09815105,0.0625,0.002739494
1v0,0.0015763929,0.027272727,0.062327217,0.036144577,0.0035494214
5ui,0.0004555102,0.0,0.055069566,0.036144577,0.0029784075
2ym,0.00043776113,0.0,0.014276484,0.0,0.002626004
2vt,0.013765748,0.035714287,0.041553788,0.036144577,0.0031955892
4bz,0.0004782642,0.0,0.04441601,0.036144577,0.003471959
2c6,0.00087810477,0.027272727,0.041566152,0.036144577,0.0027164523
